date,sales
9/22/2017,8512
9/23/2017,54995
9/24/2017,43210
9/25/2017,30980
9/26/2017,-15717
9/27/2017,-19434
9/28/2017,62355
9/29/2017,-32170
9/30/2017,41855
10/1/2017,79329
10/2/2017,96366
10/3/2017,-12255
10/4/2017,60287
10/5/2017,-6955
10/6/2017,62279
10/7/2017,-24765
10/8/2017,5971
10/9/2017,-1091
10/10/2017,-38290
10/11/2017,12676
10/12/2017,58073
10/13/2017,30535
10/14/2017,1994
10/15/2017,99045
10/16/2017,96366
10/17/2017,77046
10/18/2017,90612
10/19/2017,98528
10/20/2017,82205
10/21/2017,-23389
10/22/2017,36565
10/23/2017,-6162
10/24/2017,14845
10/25/2017,39441
10/26/2017,90189
10/27/2017,5497
10/28/2017,26842
10/29/2017,12042
10/30/2017,-22459
10/31/2017,-39791
11/1/2017,-13074
11/2/2017,27502
11/3/2017,34980
11/4/2017,86501
11/5/2017,78126
11/6/2017,5119
11/7/2017,-1263
11/8/2017,1296
11/9/2017,-8166
11/10/2017,40288
11/11/2017,-36841
11/12/2017,-10080
11/13/2017,-25170
11/14/2017,73432
11/15/2017,-25069
11/16/2017,28423
11/17/2017,12993
11/18/2017,84920
11/19/2017,-3915
11/20/2017,79533
11/21/2017,-36719
11/22/2017,81209
11/23/2017,43588
11/24/2017,16509
11/25/2017,34735
11/26/2017,-16235
11/27/2017,95881
11/28/2017,32569
11/29/2017,25285
11/30/2017,85554
12/1/2017,68328
12/2/2017,-34897
12/3/2017,45752
12/4/2017,59267
12/5/2017,71132
12/6/2017,27073
12/7/2017,126
12/8/2017,-33424
12/9/2017,-34261
12/10/2017,72427
12/11/2017,-28003
12/12/2017,37918
12/13/2017,1173
12/14/2017,15591
12/15/2017,27267
12/16/2017,10315
12/17/2017,59045
12/18/2017,58947
12/19/2017,24519
12/20/2017,87752
12/21/2017,58167
12/22/2017,86033
12/23/2017,84650
12/24/2017,32505
12/25/2017,85625
12/26/2017,76244
12/27/2017,87454
12/28/2017,-9092
12/29/2017,-30481
12/30/2017,-8939
12/31/2017,46584
1/1/2018,18048
1/2/2018,29594
1/3/2018,82321
1/4/2018,26
1/5/2018,78293
1/6/2018,84100
1/7/2018,33413
1/8/2018,60757
1/9/2018,3175
1/10/2018,32202
1/11/2018,-15936
1/12/2018,45002
1/13/2018,-36710
1/14/2018,25337
1/15/2018,42965
1/16/2018,27185
1/17/2018,105606
1/18/2018,89022
1/19/2018,85428
1/20/2018,5994
1/21/2018,82361
1/22/2018,52682
1/23/2018,-1788
1/24/2018,34391
1/25/2018,6969
1/26/2018,2441
1/27/2018,20706
1/28/2018,615
1/29/2018,-21258
1/30/2018,108066
1/31/2018,79314
2/1/2018,-26589
2/2/2018,-37515
2/3/2018,100369
2/4/2018,23663
2/5/2018,39708
2/6/2018,61960
2/7/2018,99844
2/8/2018,-20791
2/9/2018,62703
2/10/2018,-47145
2/11/2018,5621
2/12/2018,89950
2/13/2018,30164
2/14/2018,54738
2/15/2018,8744
2/16/2018,-15103
2/17/2018,62089
2/18/2018,-41916
2/19/2018,16083
2/20/2018,-33117
2/21/2018,53295
2/22/2018,66857
2/23/2018,-16810
2/24/2018,29714
2/25/2018,51277
2/26/2018,12547
2/27/2018,71661
2/28/2018,-35057
3/1/2018,9733
3/2/2018,3283
3/3/2018,3321
3/4/2018,72035
3/5/2018,4222
3/6/2018,33415
3/7/2018,14723
3/8/2018,83408
3/9/2018,75308
3/10/2018,13725
3/11/2018,81715
3/12/2018,85590
3/13/2018,82427
3/14/2018,73993
3/15/2018,8772
3/16/2018,10251
3/17/2018,-49133
3/18/2018,-18297
3/19/2018,-42647
3/20/2018,-12096
3/21/2018,89892
3/22/2018,22595
3/23/2018,20360
3/24/2018,64956
3/25/2018,70759
3/26/2018,11633
3/27/2018,12669
3/28/2018,-43032
3/29/2018,109852
3/30/2018,34426
3/31/2018,1421
4/1/2018,54397
4/2/2018,57419
4/3/2018,43389
4/4/2018,25124
4/5/2018,85666
4/6/2018,93684
4/7/2018,-18598
4/8/2018,-24985
4/9/2018,40680
4/10/2018,95408
4/11/2018,67382
4/12/2018,56480
4/13/2018,12879
4/14/2018,57337
4/15/2018,-6363
4/16/2018,-25232
4/17/2018,91209
4/18/2018,-34451
4/19/2018,14806
4/20/2018,-20998
4/21/2018,-48211
4/22/2018,74627
4/23/2018,22502
4/24/2018,59981
4/25/2018,22976
4/26/2018,6158
4/27/2018,-21196
4/28/2018,-32827
4/29/2018,49269
4/30/2018,-27323
5/1/2018,66724
5/2/2018,90651
5/3/2018,103473
5/4/2018,110
5/5/2018,15583
5/6/2018,-2794
5/7/2018,30177
5/8/2018,72730
5/9/2018,54716
5/10/2018,108808
5/11/2018,99664
5/12/2018,61342
5/13/2018,-26932
5/14/2018,-33422
5/15/2018,-13546
5/16/2018,-40150
5/17/2018,108011
5/18/2018,26124
5/19/2018,8368
5/20/2018,-19289
5/21/2018,-25650
5/22/2018,-4372
5/23/2018,65160
5/24/2018,100136
5/25/2018,84300
5/26/2018,63529
5/27/2018,84999
5/28/2018,9405
5/29/2018,109276
5/30/2018,-11391
5/31/2018,11191
6/1/2018,61928
6/2/2018,-24038
6/3/2018,-17696
6/4/2018,-27015
6/5/2018,2720
6/6/2018,-42639
6/7/2018,2736
6/8/2018,-46243
6/9/2018,31839
6/10/2018,86782
6/11/2018,53858
6/12/2018,-28917
6/13/2018,-4160
6/14/2018,-21229
6/15/2018,23356
6/16/2018,-45238
6/17/2018,90285
6/18/2018,16260
6/19/2018,-44984
6/20/2018,41109
6/21/2018,-39528
6/22/2018,-40911
6/23/2018,32596
6/24/2018,31137
6/25/2018,97929
6/26/2018,-9528
6/27/2018,39321
6/28/2018,82930
6/29/2018,35583
6/30/2018,-45527
7/1/2018,17257
7/2/2018,101797
7/3/2018,91479
7/4/2018,-29047
7/5/2018,89145
7/6/2018,-6534
7/7/2018,-26087
7/8/2018,38314
7/9/2018,-31085
7/10/2018,29225
7/11/2018,-37035
7/12/2018,52839
7/13/2018,65371
7/14/2018,107093
7/15/2018,-43171
7/16/2018,26256
7/17/2018,-29090
7/18/2018,-27772
7/19/2018,-8872
7/20/2018,107080
7/21/2018,-8924
7/22/2018,23914
7/23/2018,-22637
7/24/2018,57655
7/25/2018,67831
7/26/2018,-5907
7/27/2018,91554
7/28/2018,8726
7/29/2018,-43158
7/30/2018,4372
7/31/2018,100578
8/1/2018,106788
8/2/2018,-3215
8/3/2018,61154
8/4/2018,6321
8/5/2018,10153
8/6/2018,-45859
8/7/2018,53120
8/8/2018,50331
8/9/2018,38385
8/10/2018,-37802
8/11/2018,104468
8/12/2018,73513
8/13/2018,90882
8/14/2018,26791
8/15/2018,-28936
8/16/2018,-45205
8/17/2018,57733
8/18/2018,32533
8/19/2018,105608
8/20/2018,20290
8/21/2018,-47792
8/22/2018,64971
8/23/2018,47202
8/24/2018,3617
8/25/2018,-2675
8/26/2018,46902
8/27/2018,-30593
8/28/2018,73803
8/29/2018,64446
8/30/2018,1906
8/31/2018,81615
9/1/2018,75689
9/2/2018,11355
9/3/2018,32332
9/4/2018,19711
9/5/2018,-44972
9/6/2018,-664
9/7/2018,41668
9/8/2018,54615
9/9/2018,-45353
9/10/2018,-22826
9/11/2018,55651
9/12/2018,-23658
9/13/2018,63588
9/14/2018,19474
9/15/2018,61913
9/16/2018,109804
9/17/2018,98476
9/18/2018,-44614
9/19/2018,-40561
9/20/2018,-8996
9/21/2018,10234
9/22/2018,93552
9/23/2018,100217
9/24/2018,-14330
9/25/2018,101124
9/26/2018,-35987
9/27/2018,34131
9/28/2018,-25645
9/29/2018,91820
9/30/2018,73617
10/1/2018,-22043
10/2/2018,-31558
10/3/2018,33929
10/4/2018,-188
10/5/2018,85773
10/6/2018,29643
10/7/2018,41596
10/8/2018,42972
10/9/2018,71540
10/10/2018,50301
10/11/2018,-30006
10/12/2018,66573
10/13/2018,106380
10/14/2018,100028
10/15/2018,98656
10/16/2018,-58
10/17/2018,96883
10/18/2018,95261
10/19/2018,89663
10/20/2018,-16617
10/21/2018,89082
10/22/2018,-22413
10/23/2018,91332
10/24/2018,98052
10/25/2018,-22125
10/26/2018,36440
10/27/2018,109147
10/28/2018,3729
10/29/2018,77512
10/30/2018,13327
10/31/2018,45907
11/1/2018,106582
11/2/2018,72315
11/3/2018,87665
11/4/2018,19797
11/5/2018,43616
11/6/2018,5531
11/7/2018,28685
11/8/2018,70588
11/9/2018,73748
11/10/2018,-18098
11/11/2018,-15144
11/12/2018,-3467
11/13/2018,48159
11/14/2018,-13590
11/15/2018,-11234
11/16/2018,20846
11/17/2018,93535
11/18/2018,108929
11/19/2018,14248
11/20/2018,90965
11/21/2018,49349
11/22/2018,-22574
11/23/2018,81246
11/24/2018,58177
11/25/2018,74850
11/26/2018,108488
11/27/2018,52171
11/28/2018,77349
11/29/2018,36180
11/30/2018,75383
12/1/2018,12043
12/2/2018,-35255
12/3/2018,-6358
12/4/2018,28691
12/5/2018,96534
12/6/2018,86230
12/7/2018,27854
12/8/2018,-29907
12/9/2018,-17591
12/10/2018,82426
12/11/2018,33335
12/12/2018,99510
12/13/2018,8857
12/14/2018,109244
12/15/2018,66461
12/16/2018,56145
12/17/2018,-21707
12/18/2018,-21153
12/19/2018,90401
12/20/2018,10269
12/21/2018,105724
12/22/2018,102897
12/23/2018,-29561
12/24/2018,-38571
12/25/2018,50345
12/26/2018,-3531
12/27/2018,-39475
12/28/2018,50863
12/29/2018,-4066
12/30/2018,50633
12/31/2018,-49779
1/1/2019,39719
1/2/2019,-13411
1/3/2019,-41298
1/4/2019,74885
1/5/2019,76932
1/6/2019,-15271
1/7/2019,43854
1/8/2019,-19926
1/9/2019,74482
1/10/2019,36030
1/11/2019,5489
1/12/2019,40294
1/13/2019,-26845
1/14/2019,-39745
1/15/2019,-16055
1/16/2019,-45328
1/17/2019,-44588
1/18/2019,24525
1/19/2019,-45975
1/20/2019,94094
1/21/2019,-49426
1/22/2019,106627
1/23/2019,71336
1/24/2019,76103
1/25/2019,96664
1/26/2019,59543
1/27/2019,58664
1/28/2019,12950
1/29/2019,65498
1/30/2019,44876
1/31/2019,-626
2/1/2019,85203
2/2/2019,76074
2/3/2019,11769
2/4/2019,-4524
2/5/2019,54390
2/6/2019,100279
2/7/2019,-79
2/8/2019,-48980
2/9/2019,88286
2/10/2019,72163
2/11/2019,64211
2/12/2019,-39677
2/13/2019,67264
2/14/2019,91024
2/15/2019,60253
2/16/2019,-8770
2/17/2019,-7928
2/18/2019,35941
2/19/2019,107262
2/20/2019,-24605
2/21/2019,78138
2/22/2019,45452
2/23/2019,90894
2/24/2019,-27653
2/25/2019,56181
2/26/2019,-22517
2/27/2019,107975
2/28/2019,107529
3/1/2019,-19160
3/2/2019,-38354
3/3/2019,99701
3/4/2019,33286
3/5/2019,868
3/6/2019,44810
3/7/2019,79147
3/8/2019,-6609
3/9/2019,16254
3/10/2019,59065
3/11/2019,17617
3/12/2019,73705
3/13/2019,73349
3/14/2019,-26939
3/15/2019,-30077
3/16/2019,41295
3/17/2019,-20921
3/18/2019,-43067
3/19/2019,63166
3/20/2019,-1420
3/21/2019,72933
3/22/2019,97456
3/23/2019,92074
3/24/2019,-46891
3/25/2019,2951
3/26/2019,81975
3/27/2019,-32333
3/28/2019,36914
3/29/2019,-30977
3/30/2019,103697
3/31/2019,73537
4/1/2019,33715
4/2/2019,14181
4/3/2019,89935
4/4/2019,-10514
4/5/2019,106067
4/6/2019,103655
4/7/2019,16144
4/8/2019,41132
4/9/2019,47647
4/10/2019,-40399
4/11/2019,66092
4/12/2019,12121
4/13/2019,-15277
4/14/2019,87544
4/15/2019,-38568
4/16/2019,-28748
4/17/2019,45592
4/18/2019,93118
4/19/2019,83653
4/20/2019,76641
4/21/2019,-1303
4/22/2019,-26413
4/23/2019,-9497
4/24/2019,-38307
4/25/2019,80039
4/26/2019,8260
4/27/2019,9564
4/28/2019,26051
4/29/2019,98487
4/30/2019,24434
5/1/2019,76195
5/2/2019,28667
5/3/2019,26782
5/4/2019,-46707
5/5/2019,24124
5/6/2019,-10564
5/7/2019,47425
5/8/2019,44564
5/9/2019,52703
5/10/2019,-47459
5/11/2019,88536
5/12/2019,61932
5/13/2019,99223
5/14/2019,73368
5/15/2019,-49938
5/16/2019,96423
5/17/2019,53091
5/18/2019,-28430
5/19/2019,45952
5/20/2019,93093
5/21/2019,69373
5/22/2019,-37805
5/23/2019,95427
5/24/2019,21105
5/25/2019,-31316
5/26/2019,64359
5/27/2019,71170
5/28/2019,88866
5/29/2019,71752
5/30/2019,92880
5/31/2019,58659
6/1/2019,105960
6/2/2019,-30944
6/3/2019,105064
6/4/2019,39416
6/5/2019,-14674
6/6/2019,-582
6/7/2019,56693
6/8/2019,53345
6/9/2019,41395
6/10/2019,-31061
6/11/2019,68917
6/12/2019,29383
6/13/2019,-21668
6/14/2019,37691
6/15/2019,-29299
6/16/2019,29709
6/17/2019,32442
6/18/2019,34086
6/19/2019,-28458
6/20/2019,68411
6/21/2019,19609
6/22/2019,85426
6/23/2019,28685
6/24/2019,27037
6/25/2019,48509
6/26/2019,84449
6/27/2019,-20361
6/28/2019,-44907
6/29/2019,-27921
6/30/2019,25770
7/1/2019,-33791
7/2/2019,55127
7/3/2019,-37315
7/4/2019,109217
7/5/2019,-16114
7/6/2019,79356
7/7/2019,70844
7/8/2019,88579
7/9/2019,-22797
7/10/2019,106607
7/11/2019,-11327
7/12/2019,58485
7/13/2019,-24169
7/14/2019,99851
7/15/2019,25370
7/16/2019,65824
7/17/2019,16530
7/18/2019,83034
7/19/2019,-11443
7/20/2019,15782
7/21/2019,20734
7/22/2019,-36738
7/23/2019,48537
7/24/2019,85233
7/25/2019,35544
7/26/2019,42751
7/27/2019,27638
7/28/2019,58397
7/29/2019,40751
7/30/2019,19120
7/31/2019,91955
8/1/2019,-26298
8/2/2019,-33228
8/3/2019,-15989
8/4/2019,50385
8/5/2019,-35859
8/6/2019,50349
8/7/2019,44708
8/8/2019,31354
8/9/2019,-20112
8/10/2019,36567
8/11/2019,91836
8/12/2019,49032
8/13/2019,-2957
8/14/2019,-6511
8/15/2019,87911
8/16/2019,-25730
8/17/2019,87126
8/18/2019,104996
8/19/2019,84620
8/20/2019,27769
8/21/2019,101171
8/22/2019,16034
8/23/2019,3006
8/24/2019,40535
8/25/2019,36957
8/26/2019,21515
8/27/2019,52482
8/28/2019,66553
8/29/2019,-1024
8/30/2019,79595
8/31/2019,68767
9/1/2019,-19427
9/2/2019,-41826
9/3/2019,25804
9/4/2019,71738
9/5/2019,49170
9/6/2019,21195
9/7/2019,1964
9/8/2019,-6487
9/9/2019,15742
9/10/2019,-772
9/11/2019,2790
9/12/2019,-3195
9/13/2019,-20979
9/14/2019,14040
9/15/2019,17563
9/16/2019,86054
9/17/2019,59234
9/18/2019,53473
9/19/2019,-8663
9/20/2019,-42594
9/21/2019,-25340
9/22/2019,-23600
9/23/2019,-29649
9/24/2019,-30042
9/25/2019,91567
9/26/2019,-10198
9/27/2019,-23993
9/28/2019,38016
9/29/2019,-20669
9/30/2019,12262
10/1/2019,87853
10/2/2019,7088
10/3/2019,81843
10/4/2019,100039
10/5/2019,-13765
10/6/2019,87169
10/7/2019,102744
10/8/2019,42463
10/9/2019,67014
10/10/2019,104863
10/11/2019,99285
10/12/2019,1803
10/13/2019,56510
10/14/2019,23606
10/15/2019,88561
10/16/2019,67455
10/17/2019,17016
10/18/2019,-48043
10/19/2019,7697
10/20/2019,95176
10/21/2019,73827
10/22/2019,98185
10/23/2019,-25775
10/24/2019,74992
10/25/2019,56951
10/26/2019,104547
10/27/2019,41287
10/28/2019,74882
10/29/2019,55492
10/30/2019,-35987
10/31/2019,-18635
11/1/2019,-42558
11/2/2019,-11699
11/3/2019,84614
11/4/2019,-42908
11/5/2019,31717
11/6/2019,60710
11/7/2019,-38829
11/8/2019,72354
11/9/2019,-41578
11/10/2019,25852
11/11/2019,-48686
11/12/2019,-45880
11/13/2019,-7570
11/14/2019,50279
11/15/2019,86809
11/16/2019,9560
11/17/2019,-30098
11/18/2019,-22340
11/19/2019,38391
11/20/2019,-10752
11/21/2019,-46438
11/22/2019,66670
11/23/2019,81736
11/24/2019,28612
11/25/2019,-29426
11/26/2019,-44328
11/27/2019,47781
11/28/2019,69715
11/29/2019,108084
11/30/2019,18676
12/1/2019,-14033
12/2/2019,44600
12/3/2019,26314
12/4/2019,64673
12/5/2019,41432
12/6/2019,-46109
12/7/2019,22081
12/8/2019,-26790
12/9/2019,77065
12/10/2019,62090
12/11/2019,52993
12/12/2019,-1220
12/13/2019,31711
12/14/2019,-38751
12/15/2019,17605
12/16/2019,47179
12/17/2019,82021
12/18/2019,25095
12/19/2019,-28641
12/20/2019,13293
12/21/2019,18370
12/22/2019,64413
12/23/2019,22137
12/24/2019,75675
12/25/2019,47669
12/26/2019,49277
12/27/2019,105104
12/28/2019,95287
12/29/2019,86044
12/30/2019,23126
12/31/2019,-44176
1/1/2020,68391
1/2/2020,34431
1/3/2020,25622
1/4/2020,101072
1/5/2020,57499
1/6/2020,6010
1/7/2020,-30125
1/8/2020,43511
1/9/2020,18414
1/10/2020,-42850
1/11/2020,81950
1/12/2020,23198
1/13/2020,93152
1/14/2020,42109
1/15/2020,103585
1/16/2020,3044
1/17/2020,-1799
1/18/2020,29923
1/19/2020,37133
1/20/2020,-38993
1/21/2020,-39274
1/22/2020,-47072
1/23/2020,52222
1/24/2020,54785
1/25/2020,-49902
1/26/2020,-17507
1/27/2020,95251
1/28/2020,85339
1/29/2020,9044
1/30/2020,58648
1/31/2020,100052
2/1/2020,-12597
2/2/2020,-19212
2/3/2020,44965
2/4/2020,18829
2/5/2020,52309
2/6/2020,91699
2/7/2020,69200
2/8/2020,46981
2/9/2020,62859
2/10/2020,50731
2/11/2020,81386
2/12/2020,34489
2/13/2020,-34297
2/14/2020,105667
2/15/2020,-25113
2/16/2020,-1253
2/17/2020,29779
2/18/2020,-11159
2/19/2020,4602
2/20/2020,52962
2/21/2020,20531
2/22/2020,-22010
2/23/2020,-5489
2/24/2020,56026
2/25/2020,89869
2/26/2020,27154
2/27/2020,98376
2/28/2020,-1436
2/29/2020,15257
3/1/2020,73413
3/2/2020,15055
3/3/2020,73400
3/4/2020,-45353
3/5/2020,94740
3/6/2020,-16393
3/7/2020,62062
3/8/2020,59345
3/9/2020,26657
3/10/2020,-349
3/11/2020,83962
3/12/2020,8908
3/13/2020,74005
3/14/2020,24611
3/15/2020,-38303
3/16/2020,47828
3/17/2020,-48212
3/18/2020,45005
3/19/2020,55180
3/20/2020,11919
3/21/2020,-15284
3/22/2020,41615
3/23/2020,61066
3/24/2020,26466
3/25/2020,-29925
3/26/2020,27946
3/27/2020,-9157
3/28/2020,49636
3/29/2020,-33726
3/30/2020,107960
3/31/2020,15663
4/1/2020,-15576
4/2/2020,91364
4/3/2020,76106
4/4/2020,55543
4/5/2020,-32215
4/6/2020,109578
4/7/2020,26790
4/8/2020,27007
4/9/2020,85021
4/10/2020,-44659
4/11/2020,22416
4/12/2020,98577
4/13/2020,-7681
4/14/2020,26050
4/15/2020,-19113
4/16/2020,65860
4/17/2020,58530
4/18/2020,-26556
4/19/2020,12092
4/20/2020,5844
4/21/2020,108925
4/22/2020,-36627
4/23/2020,83989
4/24/2020,94049
4/25/2020,28034
4/26/2020,10323
4/27/2020,45160
4/28/2020,79373
4/29/2020,50189
4/30/2020,-42635
5/1/2020,-43143
5/2/2020,56200
5/3/2020,92910
5/4/2020,-45760
5/5/2020,52813
5/6/2020,-11474
5/7/2020,87162
5/8/2020,72902
5/9/2020,46488
5/10/2020,12048
5/11/2020,30555
5/12/2020,90293
5/13/2020,-40327
5/14/2020,23125
5/15/2020,77757
5/16/2020,108208
5/17/2020,51433
5/18/2020,-29570
5/19/2020,45581
5/20/2020,89395
5/21/2020,-25226
5/22/2020,1689
5/23/2020,18276
5/24/2020,107805
5/25/2020,-11907
5/26/2020,-40019
5/27/2020,20613
5/28/2020,20006
5/29/2020,55304
5/30/2020,21783
5/31/2020,14990
6/1/2020,53649
6/2/2020,-18137
6/3/2020,19338
6/4/2020,84225
6/5/2020,65904
6/6/2020,-39502
6/7/2020,35997
6/8/2020,-43878
6/9/2020,79529
6/10/2020,4567
6/11/2020,76125
6/12/2020,-10636
6/13/2020,67611
6/14/2020,9463
6/15/2020,46746
6/16/2020,-17139
6/17/2020,-30261
6/18/2020,-4358
6/19/2020,-45291
6/20/2020,52530
6/21/2020,32591
6/22/2020,70801
6/23/2020,-39427
6/24/2020,76557
6/25/2020,58545
6/26/2020,-20425
6/27/2020,-21911
6/28/2020,13321
6/29/2020,79760
6/30/2020,16674
7/1/2020,105210
7/2/2020,38211
7/3/2020,-36045
7/4/2020,80147
7/5/2020,5986
7/6/2020,5106
7/7/2020,84470
7/8/2020,97149
7/9/2020,16923
7/10/2020,101176
7/11/2020,86434
7/12/2020,-47512
7/13/2020,-19948
7/14/2020,96655
7/15/2020,73038
7/16/2020,63904
7/17/2020,44650
7/18/2020,26924
7/19/2020,40006
7/20/2020,56276
7/21/2020,71255
7/22/2020,-44337
7/23/2020,12496
7/24/2020,-33193
7/25/2020,92626
7/26/2020,99885
7/27/2020,99477
7/28/2020,76579
7/29/2020,-13971
7/30/2020,40534
7/31/2020,-27054
8/1/2020,18347
8/2/2020,9499
8/3/2020,-15897
8/4/2020,109149
8/5/2020,-34620
8/6/2020,104115
8/7/2020,-37882
8/8/2020,40795
8/9/2020,18799
8/10/2020,-17036
8/11/2020,-22380
8/12/2020,62523
8/13/2020,-9273
8/14/2020,27233
8/15/2020,-27935
8/16/2020,-27099
8/17/2020,44773
8/18/2020,86252
8/19/2020,101333
8/20/2020,60959
8/21/2020,-29767
8/22/2020,27209
8/23/2020,31477
8/24/2020,53456
8/25/2020,32797
8/26/2020,88005
8/27/2020,666
8/28/2020,33977
8/29/2020,99162
8/30/2020,-46969
8/31/2020,-43274
9/1/2020,67713
9/2/2020,107189
9/3/2020,-47649
9/4/2020,9667
9/5/2020,90058
9/6/2020,14000
9/7/2020,26890
9/8/2020,-44669
9/9/2020,57783
9/10/2020,10147
9/11/2020,59760
9/12/2020,13787
9/13/2020,66247
9/14/2020,51837
9/15/2020,-34903
9/16/2020,-6104
9/17/2020,29588
9/18/2020,-15536
9/19/2020,107131
9/20/2020,33631
9/21/2020,8877
9/22/2020,-3137
9/23/2020,-31432
9/24/2020,73355
9/25/2020,-15773
9/26/2020,53239
9/27/2020,50848
9/28/2020,-21369
9/29/2020,73009
9/30/2020,102240
10/1/2020,56526
10/2/2020,88133
10/3/2020,89548
10/4/2020,-20778
10/5/2020,-37260
10/6/2020,15142
10/7/2020,-45833
10/8/2020,-5553
10/9/2020,93633
10/10/2020,106714
10/11/2020,76317
10/12/2020,-30281
10/13/2020,-44845
10/14/2020,28855
10/15/2020,72266
10/16/2020,30918
10/17/2020,92846
10/18/2020,71916
10/19/2020,69757
10/20/2020,10693
10/21/2020,31448
10/22/2020,78555
10/23/2020,35572
10/24/2020,-38524
10/25/2020,36498
10/26/2020,-28291
10/27/2020,-16192
10/28/2020,-48113
10/29/2020,14394
10/30/2020,-19907
10/31/2020,13778
11/1/2020,33256
11/2/2020,3358
11/3/2020,67889
11/4/2020,72481
11/5/2020,43970
11/6/2020,-16552
11/7/2020,68676
11/8/2020,69075
11/9/2020,9977
11/10/2020,-49130
11/11/2020,85537
11/12/2020,42338
11/13/2020,65806
11/14/2020,86925
11/15/2020,-7543
11/16/2020,-39892
11/17/2020,11466
11/18/2020,-18891
11/19/2020,-21779
11/20/2020,6455
11/21/2020,-9036
11/22/2020,10795
11/23/2020,97056
11/24/2020,45273
11/25/2020,63231
11/26/2020,1591
11/27/2020,53810
11/28/2020,81838
11/29/2020,60855
11/30/2020,22083
12/1/2020,100012
12/2/2020,104122
12/3/2020,-13552
12/4/2020,-26512
12/5/2020,14437
12/6/2020,-11633
12/7/2020,39842
12/8/2020,53524
12/9/2020,100758
12/10/2020,91859
12/11/2020,104746
12/12/2020,52783
12/13/2020,102387
12/14/2020,70906
12/15/2020,-12184
12/16/2020,25119
12/17/2020,109185
12/18/2020,64983
12/19/2020,45051
12/20/2020,82117
12/21/2020,57399
12/22/2020,72021
12/23/2020,30691
12/24/2020,-10072
12/25/2020,60208
12/26/2020,-26679
12/27/2020,-33637
12/28/2020,6162
12/29/2020,74007
12/30/2020,-41085
12/31/2020,33695
1/1/2021,70467
1/2/2021,15371
1/3/2021,91757
1/4/2021,13871
1/5/2021,50937
1/6/2021,79598
1/7/2021,-12237
1/8/2021,344
1/9/2021,-47453
1/10/2021,20380
1/11/2021,-32158
1/12/2021,26269
1/13/2021,96583
1/14/2021,102480
1/15/2021,-7674
1/16/2021,6377
1/17/2021,38253
1/18/2021,95323
1/19/2021,67828
1/20/2021,66352
1/21/2021,96857
1/22/2021,66513
1/23/2021,-1736
1/24/2021,-42019
1/25/2021,75350
1/26/2021,78852
1/27/2021,-28760
1/28/2021,55000
1/29/2021,55857
1/30/2021,-24252
1/31/2021,34433
2/1/2021,65184
2/2/2021,-27764
2/3/2021,23988
2/4/2021,24214
2/5/2021,-12586
2/6/2021,-11906
2/7/2021,6951
2/8/2021,41157
2/9/2021,-7215
2/10/2021,-8646
2/11/2021,87400
2/12/2021,23905
2/13/2021,28125
2/14/2021,99057
2/15/2021,43435
2/16/2021,106603
2/17/2021,67105
2/18/2021,-40472
2/19/2021,97543
2/20/2021,81913
2/21/2021,55424
2/22/2021,70387
2/23/2021,-44823
2/24/2021,-34163
2/25/2021,-35342
2/26/2021,-49045
2/27/2021,48391
2/28/2021,97856
3/1/2021,101798
3/2/2021,86905
3/3/2021,100273
3/4/2021,46785
3/5/2021,83583
3/6/2021,48400
3/7/2021,15850
3/8/2021,19367
3/9/2021,46113
3/10/2021,-40623
3/11/2021,80440
3/12/2021,91642
3/13/2021,81841
3/14/2021,52796
3/15/2021,21924
3/16/2021,11903
3/17/2021,-33645
3/18/2021,64788
3/19/2021,51069
3/20/2021,-24878
3/21/2021,-39029
3/22/2021,31955
3/23/2021,-47604
3/24/2021,37607
3/25/2021,19734
3/26/2021,76528
3/27/2021,90608
3/28/2021,-25823
3/29/2021,14049
3/30/2021,104224
3/31/2021,-5668
4/1/2021,2604
4/2/2021,94326
4/3/2021,108539
4/4/2021,12110
4/5/2021,-29516
4/6/2021,-15212
4/7/2021,46050
4/8/2021,-22445
4/9/2021,47071
4/10/2021,-27894
4/11/2021,-3657
4/12/2021,66418
4/13/2021,103006
4/14/2021,18554
4/15/2021,56235
4/16/2021,-8676
4/17/2021,31500
4/18/2021,-29290
4/19/2021,42530
4/20/2021,-35943
4/21/2021,102649
4/22/2021,85492
4/23/2021,71867
4/24/2021,46887
4/25/2021,83479
4/26/2021,-7060
4/27/2021,-18903
4/28/2021,58308
4/29/2021,10515
4/30/2021,-16800
5/1/2021,15258
5/2/2021,45871
5/3/2021,-14423
5/4/2021,16943
5/5/2021,29443
5/6/2021,46793
5/7/2021,83770
5/8/2021,-24817
5/9/2021,51787
5/10/2021,106137
5/11/2021,-17520
5/12/2021,-8518
5/13/2021,54693
5/14/2021,-22943
5/15/2021,3634
5/16/2021,101431
5/17/2021,48756
5/18/2021,-39571
5/19/2021,-5183
5/20/2021,55490
5/21/2021,40987
5/22/2021,-12622
5/23/2021,-44646
5/24/2021,108240
5/25/2021,22839
5/26/2021,17546
5/27/2021,86694
5/28/2021,99816
5/29/2021,92584
5/30/2021,-3995
5/31/2021,-41180
6/1/2021,-11906
6/2/2021,96786
6/3/2021,-11676
6/4/2021,-7164
6/5/2021,83367
6/6/2021,5276
6/7/2021,14021
6/8/2021,-5306
6/9/2021,60809
6/10/2021,7081
6/11/2021,26584
