date,sales
9/6/2018,43454
9/7/2018,-57664
9/8/2018,47637
9/9/2018,9919
9/10/2018,-40748
9/11/2018,-28043
9/12/2018,61417
9/13/2018,10784
9/14/2018,-67938
9/15/2018,30949
9/16/2018,-2748
9/17/2018,-49363
9/18/2018,-64069
9/19/2018,16417
9/20/2018,43798
9/21/2018,1954
9/22/2018,80018
9/23/2018,-46676
9/24/2018,38162
9/25/2018,56141
9/26/2018,24942
9/27/2018,89220
9/28/2018,72645
9/29/2018,69875
9/30/2018,-48017
10/1/2018,63127
10/2/2018,30950
10/3/2018,90888
10/4/2018,99839
10/5/2018,-954
10/6/2018,60927
10/7/2018,84621
10/8/2018,-14884
10/9/2018,45955
10/10/2018,-17611
10/11/2018,24157
10/12/2018,17005
10/13/2018,-22625
10/14/2018,-53212
10/15/2018,44711
10/16/2018,99797
10/17/2018,41322
10/18/2018,62406
10/19/2018,-20982
10/20/2018,50959
10/21/2018,5589
10/22/2018,-7195
10/23/2018,-33588
10/24/2018,31972
10/25/2018,-31376
10/26/2018,-49187
10/27/2018,64758
10/28/2018,-58551
10/29/2018,-46099
10/30/2018,-19858
10/31/2018,32108
11/1/2018,-45361
11/2/2018,58132
11/3/2018,77948
11/4/2018,-31943
11/5/2018,-36172
11/6/2018,-61608
11/7/2018,45147
11/8/2018,-5883
11/9/2018,83474
11/10/2018,-16833
11/11/2018,61660
11/12/2018,99768
11/13/2018,-44076
11/14/2018,-65812
11/15/2018,49368
11/16/2018,-28560
11/17/2018,10094
11/18/2018,-28274
11/19/2018,-15921
11/20/2018,-18628
11/21/2018,69163
11/22/2018,35317
11/23/2018,51782
11/24/2018,85934
11/25/2018,-42295
11/26/2018,63032
11/27/2018,42952
11/28/2018,-9478
11/29/2018,84486
11/30/2018,61662
12/1/2018,-58380
12/2/2018,-18134
12/3/2018,31164
12/4/2018,98251
12/5/2018,-56384
12/6/2018,96412
12/7/2018,31186
12/8/2018,-15718
12/9/2018,-23501
12/10/2018,-16979
12/11/2018,70573
12/12/2018,-42702
12/13/2018,38265
12/14/2018,44673
12/15/2018,25194
12/16/2018,-21886
12/17/2018,95171
12/18/2018,-16669
12/19/2018,-15787
12/20/2018,56767
12/21/2018,25345
12/22/2018,42237
12/23/2018,26849
12/24/2018,61847
12/25/2018,-69760
12/26/2018,37719
12/27/2018,-26605
12/28/2018,31835
12/29/2018,-69047
12/30/2018,-64014
12/31/2018,92806
1/1/2019,94310
1/2/2019,11661
1/3/2019,-34182
1/4/2019,-37111
1/5/2019,64805
1/6/2019,48344
1/7/2019,-68584
1/8/2019,-51157
1/9/2019,71229
1/10/2019,-51877
1/11/2019,-31044
1/12/2019,34175
1/13/2019,98461
1/14/2019,96494
1/15/2019,94556
1/16/2019,-17900
1/17/2019,4553
1/18/2019,2340
1/19/2019,61800
1/20/2019,42063
1/21/2019,-62771
1/22/2019,36028
1/23/2019,33892
1/24/2019,-18744
1/25/2019,-44188
1/26/2019,-11998
1/27/2019,84912
1/28/2019,-38447
1/29/2019,-293
1/30/2019,97334
1/31/2019,-5021
2/1/2019,-64812
2/2/2019,-35229
2/3/2019,34326
2/4/2019,11974
2/5/2019,-25845
2/6/2019,45025
2/7/2019,-4282
2/8/2019,-49830
2/9/2019,54680
2/10/2019,-31808
2/11/2019,85410
2/12/2019,33179
2/13/2019,83896
2/14/2019,-48034
2/15/2019,75254
2/16/2019,35876
2/17/2019,6993
2/18/2019,58495
2/19/2019,74346
2/20/2019,71981
2/21/2019,5393
2/22/2019,40469
2/23/2019,20850
2/24/2019,-3377
2/25/2019,69738
2/26/2019,44687
2/27/2019,-46200
2/28/2019,1923
3/1/2019,-16276
3/2/2019,32881
3/3/2019,95746
3/4/2019,90241
3/5/2019,77303
3/6/2019,89333
3/7/2019,9952
3/8/2019,-6053
3/9/2019,-33395
3/10/2019,97103
3/11/2019,56423
3/12/2019,-12212
3/13/2019,-19653
3/14/2019,18599
3/15/2019,-60639
3/16/2019,-18502
3/17/2019,-59233
3/18/2019,37908
3/19/2019,45609
3/20/2019,30910
3/21/2019,-64693
3/22/2019,1157
3/23/2019,-22512
3/24/2019,-24881
3/25/2019,-8299
3/26/2019,-12705
3/27/2019,45524
3/28/2019,-5445
3/29/2019,-68133
3/30/2019,-39894
3/31/2019,-47565
4/1/2019,-54840
4/2/2019,-44295
4/3/2019,-38546
4/4/2019,-24413
4/5/2019,42810
4/6/2019,-30923
4/7/2019,-40379
4/8/2019,-23084
4/9/2019,94078
4/10/2019,98693
4/11/2019,61949
4/12/2019,-44360
4/13/2019,-48289
4/14/2019,-52112
4/15/2019,98802
4/16/2019,69781
4/17/2019,-67135
4/18/2019,-39195
4/19/2019,99096
4/20/2019,92341
4/21/2019,20886
4/22/2019,-10724
4/23/2019,-44232
4/24/2019,45720
4/25/2019,96918
4/26/2019,97783
4/27/2019,91682
4/28/2019,68146
4/29/2019,69802
4/30/2019,25312
5/1/2019,73292
5/2/2019,84648
5/3/2019,5521
5/4/2019,-52574
5/5/2019,85683
5/6/2019,44077
5/7/2019,89418
5/8/2019,70662
5/9/2019,69022
5/10/2019,14269
5/11/2019,-43784
5/12/2019,-69469
5/13/2019,14044
5/14/2019,355
5/15/2019,61269
5/16/2019,90623
5/17/2019,55755
5/18/2019,-2199
5/19/2019,-27501
5/20/2019,87442
5/21/2019,73321
5/22/2019,-16847
5/23/2019,-15394
5/24/2019,61401
5/25/2019,-28912
5/26/2019,60099
5/27/2019,51497
5/28/2019,-15966
5/29/2019,-27101
5/30/2019,-5767
5/31/2019,71860
6/1/2019,80435
6/2/2019,-25687
6/3/2019,-25609
6/4/2019,-1365
6/5/2019,59032
6/6/2019,-28060
6/7/2019,61953
6/8/2019,-30263
6/9/2019,-64752
6/10/2019,-27800
6/11/2019,85123
6/12/2019,1930
6/13/2019,44283
6/14/2019,3241
6/15/2019,78242
6/16/2019,4773
6/17/2019,-13866
6/18/2019,-68217
6/19/2019,-49827
6/20/2019,-58207
6/21/2019,75491
6/22/2019,35283
6/23/2019,13965
6/24/2019,-41102
6/25/2019,37698
6/26/2019,62760
6/27/2019,-64256
6/28/2019,5687
6/29/2019,95470
6/30/2019,15634
7/1/2019,79103
7/2/2019,-9866
7/3/2019,14879
7/4/2019,90776
7/5/2019,57453
7/6/2019,-68150
7/7/2019,97316
7/8/2019,37641
7/9/2019,85752
7/10/2019,96583
7/11/2019,6465
7/12/2019,-21305
7/13/2019,-62178
7/14/2019,69434
7/15/2019,50760
7/16/2019,-40582
7/17/2019,3612
7/18/2019,92900
7/19/2019,-1392
7/20/2019,50851
7/21/2019,-2802
7/22/2019,-14837
7/23/2019,33942
7/24/2019,70140
7/25/2019,56151
7/26/2019,90660
7/27/2019,-10162
7/28/2019,-36384
7/29/2019,75612
7/30/2019,79779
7/31/2019,42938
8/1/2019,20159
8/2/2019,-59563
8/3/2019,-69709
8/4/2019,-55344
8/5/2019,37082
8/6/2019,-55783
8/7/2019,-46055
8/8/2019,87569
8/9/2019,-68613
8/10/2019,90909
8/11/2019,66126
8/12/2019,-52856
8/13/2019,-55442
8/14/2019,85872
8/15/2019,-27737
8/16/2019,36256
8/17/2019,14126
8/18/2019,9533
8/19/2019,40624
8/20/2019,-56005
8/21/2019,16754
8/22/2019,55083
8/23/2019,-31870
8/24/2019,-6944
8/25/2019,26992
8/26/2019,92866
8/27/2019,39578
8/28/2019,-15087
8/29/2019,22642
8/30/2019,63527
8/31/2019,-41096
9/1/2019,-47304
9/2/2019,3623
9/3/2019,75149
9/4/2019,51237
9/5/2019,50419
9/6/2019,86175
9/7/2019,-68998
9/8/2019,-29250
9/9/2019,74597
9/10/2019,53645
9/11/2019,-37511
9/12/2019,6538
9/13/2019,49043
9/14/2019,60360
9/15/2019,-56794
9/16/2019,61068
9/17/2019,46461
9/18/2019,-15206
9/19/2019,66131
9/20/2019,-28532
9/21/2019,19183
9/22/2019,10708
9/23/2019,-21668
9/24/2019,45568
9/25/2019,-55779
9/26/2019,36211
9/27/2019,-11531
9/28/2019,74203
9/29/2019,57082
9/30/2019,9081
10/1/2019,42044
10/2/2019,52269
10/3/2019,-31520
10/4/2019,35124
10/5/2019,17468
10/6/2019,93720
10/7/2019,28447
10/8/2019,45762
10/9/2019,78357
10/10/2019,-55921
10/11/2019,-62525
10/12/2019,84491
10/13/2019,44655
10/14/2019,82952
10/15/2019,57347
10/16/2019,73225
10/17/2019,-66741
10/18/2019,-1935
10/19/2019,-39132
10/20/2019,-27699
10/21/2019,-65309
10/22/2019,-56638
10/23/2019,98933
10/24/2019,-16748
10/25/2019,76004
10/26/2019,88610
10/27/2019,57782
10/28/2019,69119
10/29/2019,73999
10/30/2019,-40679
10/31/2019,-55670
11/1/2019,88064
11/2/2019,99432
11/3/2019,-49206
11/4/2019,-51935
11/5/2019,88865
11/6/2019,57485
11/7/2019,98827
11/8/2019,-47060
11/9/2019,87950
11/10/2019,12301
11/11/2019,36382
11/12/2019,42169
11/13/2019,74010
11/14/2019,45004
11/15/2019,26582
11/16/2019,40623
11/17/2019,2469
11/18/2019,45546
11/19/2019,-19576
11/20/2019,-29818
11/21/2019,14661
11/22/2019,81137
11/23/2019,19369
11/24/2019,4344
11/25/2019,27501
11/26/2019,-8685
11/27/2019,67144
11/28/2019,-48232
11/29/2019,32090
11/30/2019,96568
12/1/2019,-37926
12/2/2019,54354
12/3/2019,29676
12/4/2019,83465
12/5/2019,-32375
12/6/2019,68085
12/7/2019,69095
12/8/2019,-61827
12/9/2019,-36585
12/10/2019,76791
12/11/2019,6506
12/12/2019,50552
12/13/2019,-50280
12/14/2019,44637
12/15/2019,-18349
12/16/2019,-9433
12/17/2019,41666
12/18/2019,-29280
12/19/2019,63389
12/20/2019,-378
12/21/2019,39688
12/22/2019,-66514
12/23/2019,29801
12/24/2019,-5152
12/25/2019,22915
12/26/2019,-52186
12/27/2019,20425
12/28/2019,-39147
12/29/2019,36344
12/30/2019,-67416
12/31/2019,2277
1/1/2020,93956
1/2/2020,79182
1/3/2020,28991
1/4/2020,21414
1/5/2020,-4527
1/6/2020,38147
1/7/2020,-23951
1/8/2020,97190
1/9/2020,-56010
1/10/2020,25482
1/11/2020,77777
1/12/2020,7240
1/13/2020,13577
1/14/2020,-47875
1/15/2020,-49146
1/16/2020,12930
1/17/2020,-65385
1/18/2020,-27320
1/19/2020,33711
1/20/2020,51285
1/21/2020,-46618
1/22/2020,90204
1/23/2020,63189
1/24/2020,-10015
1/25/2020,-5364
1/26/2020,6008
1/27/2020,6413
1/28/2020,68006
1/29/2020,-11651
1/30/2020,-67741
1/31/2020,77267
2/1/2020,26907
2/2/2020,60096
2/3/2020,-20651
2/4/2020,67223
2/5/2020,75610
2/6/2020,84654
2/7/2020,22822
2/8/2020,-64804
2/9/2020,79145
2/10/2020,-10827
2/11/2020,73405
2/12/2020,97323
2/13/2020,60881
2/14/2020,-59671
2/15/2020,52799
2/16/2020,-1919
2/17/2020,90780
2/18/2020,70033
2/19/2020,-7298
2/20/2020,11760
2/21/2020,37667
2/22/2020,37613
2/23/2020,-22227
2/24/2020,68924
2/25/2020,32659
2/26/2020,-68310
2/27/2020,36347
2/28/2020,8454
2/29/2020,56714
3/1/2020,86210
3/2/2020,52569
3/3/2020,64319
3/4/2020,21079
3/5/2020,-1609
3/6/2020,26250
3/7/2020,78079
3/8/2020,-1093
3/9/2020,58210
3/10/2020,51356
3/11/2020,-37513
3/12/2020,26132
3/13/2020,99682
3/14/2020,-17621
3/15/2020,15440
3/16/2020,15867
3/17/2020,15820
3/18/2020,21462
3/19/2020,45870
3/20/2020,-12629
3/21/2020,32562
3/22/2020,84309
3/23/2020,-52440
3/24/2020,4604
3/25/2020,-68354
3/26/2020,-676
3/27/2020,84408
3/28/2020,-1696
3/29/2020,-26791
3/30/2020,-50121
3/31/2020,619
4/1/2020,5020
4/2/2020,-2197
4/3/2020,24281
4/4/2020,98321
4/5/2020,86848
4/6/2020,36558
4/7/2020,5488
4/8/2020,8079
4/9/2020,-5494
4/10/2020,83577
4/11/2020,-40699
4/12/2020,-36264
4/13/2020,76145
4/14/2020,-54710
4/15/2020,867
4/16/2020,-57453
4/17/2020,-59338
4/18/2020,-22817
4/19/2020,55116
4/20/2020,-53457
4/21/2020,-54698
4/22/2020,12245
4/23/2020,34032
4/24/2020,81927
4/25/2020,-49149
4/26/2020,83142
4/27/2020,-47450
4/28/2020,70365
4/29/2020,79645
4/30/2020,-34557
5/1/2020,-8976
5/2/2020,15995
5/3/2020,-563
5/4/2020,-53205
5/5/2020,5465
5/6/2020,21155
5/7/2020,5645
5/8/2020,-11847
5/9/2020,7774
5/10/2020,631
5/11/2020,-14237
5/12/2020,-40643
5/13/2020,-8755
5/14/2020,10139
5/15/2020,38013
5/16/2020,36591
5/17/2020,-7460
5/18/2020,-22999
5/19/2020,21240
5/20/2020,-34310
5/21/2020,9121
5/22/2020,66871
5/23/2020,-13367
5/24/2020,61718
5/25/2020,41442
5/26/2020,-37943
5/27/2020,47755
5/28/2020,96760
5/29/2020,21059
5/30/2020,-37535
5/31/2020,10835
6/1/2020,-59807
6/2/2020,24449
6/3/2020,19757
6/4/2020,12168
6/5/2020,57487
6/6/2020,2744
6/7/2020,-34451
6/8/2020,64486
6/9/2020,34582
6/10/2020,63128
6/11/2020,25182
6/12/2020,-35309
6/13/2020,-45943
6/14/2020,-39769
6/15/2020,68912
6/16/2020,-1883
6/17/2020,-39247
6/18/2020,-67544
6/19/2020,-64290
6/20/2020,-31977
6/21/2020,-62228
6/22/2020,89152
6/23/2020,-57888
6/24/2020,31313
6/25/2020,28968
6/26/2020,-26132
6/27/2020,-33953
6/28/2020,63145
6/29/2020,30352
6/30/2020,-47306
7/1/2020,-52738
7/2/2020,-37938
7/3/2020,5642
7/4/2020,91391
7/5/2020,-47539
7/6/2020,51005
7/7/2020,84349
7/8/2020,37277
7/9/2020,76192
7/10/2020,6591
7/11/2020,48654
7/12/2020,-33514
7/13/2020,15432
7/14/2020,75684
7/15/2020,36351
7/16/2020,69474
7/17/2020,4227
7/18/2020,2979
7/19/2020,50458
7/20/2020,62726
7/21/2020,-14731
7/22/2020,-6609
7/23/2020,43201
7/24/2020,89014
7/25/2020,-32552
7/26/2020,-27037
7/27/2020,57983
7/28/2020,-38249
7/29/2020,83422
7/30/2020,93022
7/31/2020,-50618
8/1/2020,-26127
8/2/2020,26557
8/3/2020,1235
8/4/2020,8278
8/5/2020,-60951
8/6/2020,58720
8/7/2020,9283
8/8/2020,1261
8/9/2020,40795
8/10/2020,-53583
8/11/2020,-31960
8/12/2020,-16488
8/13/2020,94705
8/14/2020,95845
8/15/2020,43336
8/16/2020,-44272
8/17/2020,48381
8/18/2020,-7028
8/19/2020,74682
8/20/2020,97930
8/21/2020,-39719
8/22/2020,-46944
8/23/2020,14167
8/24/2020,589
8/25/2020,-34566
8/26/2020,92633
8/27/2020,72416
8/28/2020,4146
8/29/2020,-38399
8/30/2020,47224
8/31/2020,-60324
9/1/2020,36554
9/2/2020,7731
9/3/2020,-14113
9/4/2020,70678
9/5/2020,-64861
9/6/2020,-34177
9/7/2020,-65493
9/8/2020,-5632
9/9/2020,12652
9/10/2020,-16370
9/11/2020,-40681
9/12/2020,-14387
9/13/2020,-65967
9/14/2020,15477
9/15/2020,50916
9/16/2020,-63046
9/17/2020,57710
9/18/2020,96634
9/19/2020,52980
9/20/2020,70593
9/21/2020,95505
9/22/2020,81649
9/23/2020,-56
9/24/2020,9373
9/25/2020,-9327
9/26/2020,-9279
9/27/2020,-26588
9/28/2020,80163
9/29/2020,33385
9/30/2020,-51174
10/1/2020,84077
10/2/2020,37452
10/3/2020,72649
10/4/2020,2972
10/5/2020,52607
10/6/2020,93365
10/7/2020,51972
10/8/2020,62566
10/9/2020,67267
10/10/2020,12505
10/11/2020,59932
10/12/2020,18413
10/13/2020,-21782
10/14/2020,70264
10/15/2020,-64767
10/16/2020,-11148
10/17/2020,87045
10/18/2020,-47606
10/19/2020,69288
10/20/2020,13934
10/21/2020,-39956
10/22/2020,82524
10/23/2020,63409
10/24/2020,56552
10/25/2020,25137
10/26/2020,3253
10/27/2020,4653
10/28/2020,-41547
10/29/2020,77924
10/30/2020,26999
10/31/2020,86778
11/1/2020,-64267
11/2/2020,62170
11/3/2020,2221
11/4/2020,3509
11/5/2020,16740
11/6/2020,30111
11/7/2020,55541
11/8/2020,-45874
11/9/2020,52132
11/10/2020,-21549
11/11/2020,14653
11/12/2020,8031
11/13/2020,90865
11/14/2020,10139
11/15/2020,-22497
11/16/2020,-49508
11/17/2020,-66271
11/18/2020,-42779
11/19/2020,84774
11/20/2020,69958
11/21/2020,58930
11/22/2020,-19104
11/23/2020,5172
11/24/2020,93733
11/25/2020,68085
11/26/2020,67899
11/27/2020,56275
11/28/2020,49290
11/29/2020,55485
11/30/2020,36377
12/1/2020,-19507
12/2/2020,66108
12/3/2020,86429
12/4/2020,-21185
12/5/2020,-66559
12/6/2020,65223
12/7/2020,20666
12/8/2020,1212
12/9/2020,-66477
12/10/2020,41606
12/11/2020,-68572
12/12/2020,-6738
12/13/2020,65620
12/14/2020,-59708
12/15/2020,64158
12/16/2020,-64252
12/17/2020,-28289
12/18/2020,94724
12/19/2020,98107
12/20/2020,-35250
12/21/2020,7926
12/22/2020,-64121
12/23/2020,-30867
12/24/2020,-45192
12/25/2020,82000
12/26/2020,-55532
12/27/2020,-68112
12/28/2020,79073
12/29/2020,-66352
12/30/2020,50498
12/31/2020,80296
1/1/2021,-66455
1/2/2021,96897
1/3/2021,-23017
1/4/2021,-5476
1/5/2021,50082
1/6/2021,-69409
1/7/2021,-59137
1/8/2021,-62030
1/9/2021,-12810
1/10/2021,-13508
1/11/2021,75625
1/12/2021,-8643
1/13/2021,96480
1/14/2021,-12075
1/15/2021,55649
1/16/2021,35042
1/17/2021,-11235
1/18/2021,-26653
1/19/2021,-61000
1/20/2021,68503
1/21/2021,98729
1/22/2021,-55312
1/23/2021,-48609
1/24/2021,-10861
1/25/2021,-2190
1/26/2021,-754
1/27/2021,61647
1/28/2021,-18419
1/29/2021,15538
1/30/2021,-9535
1/31/2021,-64474
2/1/2021,-39479
2/2/2021,4177
2/3/2021,-29092
2/4/2021,43613
2/5/2021,92260
2/6/2021,-35503
2/7/2021,66226
2/8/2021,-50168
2/9/2021,29927
2/10/2021,-42787
2/11/2021,42461
2/12/2021,73988
2/13/2021,25359
2/14/2021,45482
2/15/2021,88083
2/16/2021,97814
2/17/2021,76685
2/18/2021,73136
2/19/2021,41268
2/20/2021,-30416
2/21/2021,-16783
2/22/2021,11719
2/23/2021,49801
2/24/2021,-7443
2/25/2021,-66087
2/26/2021,79121
2/27/2021,18964
2/28/2021,31205
3/1/2021,24853
3/2/2021,53266
3/3/2021,94544
3/4/2021,-66430
3/5/2021,-38311
3/6/2021,47843
3/7/2021,-13985
3/8/2021,-13477
3/9/2021,-55619
3/10/2021,-6540
3/11/2021,-13375
3/12/2021,41568
3/13/2021,76143
3/14/2021,15074
3/15/2021,-40998
3/16/2021,-30734
3/17/2021,-2598
3/18/2021,60340
3/19/2021,-6504
3/20/2021,-44419
3/21/2021,95761
3/22/2021,-14372
3/23/2021,-43997
3/24/2021,82798
3/25/2021,19756
3/26/2021,29345
3/27/2021,-69392
3/28/2021,-6958
3/29/2021,-65606
3/30/2021,72703
3/31/2021,29109
4/1/2021,-69429
4/2/2021,-56274
4/3/2021,78244
4/4/2021,16782
4/5/2021,-56648
4/6/2021,676
4/7/2021,93892
4/8/2021,2238
4/9/2021,60200
4/10/2021,55699
4/11/2021,13928
4/12/2021,-41835
4/13/2021,99183
4/14/2021,-57902
4/15/2021,-33012
4/16/2021,81883
4/17/2021,5833
4/18/2021,76758
4/19/2021,-68415
4/20/2021,-50645
4/21/2021,-50477
4/22/2021,-39170
4/23/2021,-56745
4/24/2021,-21957
4/25/2021,69997
4/26/2021,-2824
4/27/2021,-19230
4/28/2021,-56931
4/29/2021,-21331
4/30/2021,34576
5/1/2021,-30382
5/2/2021,38049
5/3/2021,-54552
5/4/2021,57253
5/5/2021,-24186
5/6/2021,98830
5/7/2021,90255
5/8/2021,57332
5/9/2021,63108
5/10/2021,-20254
5/11/2021,39999
5/12/2021,43891
5/13/2021,-33081
5/14/2021,36400
5/15/2021,56697
5/16/2021,64329
5/17/2021,-35864
5/18/2021,-20753
5/19/2021,17630
5/20/2021,-49327
5/21/2021,31782
5/22/2021,95475
5/23/2021,39277
5/24/2021,-29398
5/25/2021,85054
5/26/2021,-3403
5/27/2021,-36409
5/28/2021,-44137
5/29/2021,-47068
5/30/2021,-32300
5/31/2021,26875
6/1/2021,-50822
6/2/2021,75352
6/3/2021,76658
6/4/2021,25694
6/5/2021,9773
6/6/2021,26199
6/7/2021,-28435
6/8/2021,32925
6/9/2021,71154
6/10/2021,97686
6/11/2021,-929
6/12/2021,54721
6/13/2021,35056
6/14/2021,-28846
6/15/2021,-45699
6/16/2021,24972
6/17/2021,-37512
6/18/2021,-12417
6/19/2021,65592
6/20/2021,28204
6/21/2021,-45245
6/22/2021,-22805
6/23/2021,-37412
6/24/2021,84737
6/25/2021,-42353
6/26/2021,-1502
6/27/2021,-67509
6/28/2021,-7936
6/29/2021,98439
6/30/2021,-54552
7/1/2021,67296
7/2/2021,14283
7/3/2021,72818
7/4/2021,-3003
7/5/2021,9671
7/6/2021,-58283
7/7/2021,6134
7/8/2021,19618
7/9/2021,69093
7/10/2021,32232
7/11/2021,-1415
7/12/2021,-39483
7/13/2021,37086
7/14/2021,55412
7/15/2021,31310
7/16/2021,-64828
7/17/2021,23270
7/18/2021,-5999
7/19/2021,-51374
7/20/2021,39409
7/21/2021,80862
7/22/2021,59792
7/23/2021,70150
7/24/2021,-53855
7/25/2021,-52501
7/26/2021,29535
7/27/2021,2117
7/28/2021,-40696
7/29/2021,-60638
7/30/2021,44692
7/31/2021,31751
8/1/2021,34808
8/2/2021,88674
8/3/2021,74630
8/4/2021,-61586
8/5/2021,-54128
8/6/2021,21505
8/7/2021,-59094
8/8/2021,-27855
8/9/2021,30861
8/10/2021,-22807
8/11/2021,-13109
8/12/2021,21629
8/13/2021,-69861
8/14/2021,41742
8/15/2021,-10447
8/16/2021,-38279
8/17/2021,56332
8/18/2021,-58502
8/19/2021,79708
8/20/2021,64926
8/21/2021,92769
8/22/2021,-29989
8/23/2021,45989
8/24/2021,78290
8/25/2021,52646
8/26/2021,70966
8/27/2021,-65197
8/28/2021,85620
8/29/2021,-5306
8/30/2021,44787
8/31/2021,62715
9/1/2021,73297
9/2/2021,-59682
9/3/2021,73625
9/4/2021,-34414
9/5/2021,95557
9/6/2021,13789
9/7/2021,-52290
9/8/2021,-31853
9/9/2021,-20915
9/10/2021,71127
9/11/2021,-15655
9/12/2021,10861
9/13/2021,9937
9/14/2021,6389
9/15/2021,-35178
9/16/2021,57198
9/17/2021,-32662
9/18/2021,-15559
9/19/2021,11176
9/20/2021,91042
9/21/2021,11359
9/22/2021,77182
9/23/2021,-69812
9/24/2021,1977
9/25/2021,-67375
9/26/2021,1330
9/27/2021,57792
9/28/2021,-30161
9/29/2021,81018
9/30/2021,-54523
10/1/2021,96953
10/2/2021,47954
10/3/2021,3474
10/4/2021,24702
10/5/2021,84416
10/6/2021,-47901
10/7/2021,-67325
10/8/2021,-28974
10/9/2021,-62870
10/10/2021,14880
10/11/2021,-17806
10/12/2021,9209
10/13/2021,-51535
10/14/2021,-54817
10/15/2021,-9893
10/16/2021,48035
10/17/2021,-43783
10/18/2021,-36242
10/19/2021,25174
10/20/2021,-39418
10/21/2021,-58383
10/22/2021,70314
10/23/2021,-16520
10/24/2021,94593
10/25/2021,92151
10/26/2021,1556
10/27/2021,47583
10/28/2021,-7846
10/29/2021,-47930
10/30/2021,-31139
10/31/2021,92565
11/1/2021,97070
11/2/2021,-57980
11/3/2021,-34994
11/4/2021,-9904
11/5/2021,55561
11/6/2021,52116
11/7/2021,-49780
11/8/2021,-56641
11/9/2021,-5340
11/10/2021,-18071
11/11/2021,-49488
11/12/2021,14875
11/13/2021,17161
11/14/2021,54549
11/15/2021,-55271
11/16/2021,15908
11/17/2021,68818
11/18/2021,85035
11/19/2021,81602
11/20/2021,19703
11/21/2021,47351
11/22/2021,-33916
11/23/2021,86055
11/24/2021,-45809
11/25/2021,-52688
11/26/2021,69343
11/27/2021,47801
11/28/2021,-54156
11/29/2021,-49752
11/30/2021,-55373
12/1/2021,-12777
12/2/2021,-29219
12/3/2021,-63714
12/4/2021,29629
12/5/2021,63364
12/6/2021,-25014
12/7/2021,-35196
12/8/2021,-27311
12/9/2021,-31613
12/10/2021,10827
12/11/2021,23281
12/12/2021,94084
12/13/2021,83354
12/14/2021,-34233
12/15/2021,-54630
12/16/2021,-11406
12/17/2021,84357
12/18/2021,-2964
12/19/2021,42476
12/20/2021,-21050
12/21/2021,86699
12/22/2021,39267
12/23/2021,34664
12/24/2021,34004
12/25/2021,97124
12/26/2021,61543
12/27/2021,-45222
12/28/2021,-10194
12/29/2021,3419
12/30/2021,5958
12/31/2021,-47988
1/1/2022,40249
1/2/2022,-47471
1/3/2022,34237
1/4/2022,934
1/5/2022,-39559
1/6/2022,-43349
1/7/2022,-67207
1/8/2022,74986
1/9/2022,7496
1/10/2022,-43395
1/11/2022,-62049
1/12/2022,12757
1/13/2022,-10212
1/14/2022,-51206
1/15/2022,24471
1/16/2022,-2777
1/17/2022,5027
1/18/2022,52961
1/19/2022,59609
1/20/2022,-8619
1/21/2022,12027
1/22/2022,4301
1/23/2022,-40120
1/24/2022,-14250
1/25/2022,50085
1/26/2022,49847
1/27/2022,31039
1/28/2022,40167
1/29/2022,-49881
1/30/2022,-55984
1/31/2022,-33147
2/1/2022,19153
2/2/2022,50328
2/3/2022,79759
2/4/2022,9089
2/5/2022,40963
2/6/2022,49296
2/7/2022,77436
2/8/2022,83428
2/9/2022,99807
2/10/2022,42379
2/11/2022,13197
2/12/2022,-1054
2/13/2022,-51485
2/14/2022,36750
2/15/2022,67964
2/16/2022,-17232
2/17/2022,36581
2/18/2022,64855
2/19/2022,13746
2/20/2022,48289
2/21/2022,-43510
2/22/2022,-54382
2/23/2022,4310
2/24/2022,53020
2/25/2022,46029
2/26/2022,-1421
2/27/2022,89274
2/28/2022,73054
3/1/2022,90434
3/2/2022,49241
3/3/2022,-32695
3/4/2022,17947
3/5/2022,77884
3/6/2022,71466
3/7/2022,74821
3/8/2022,-62685
3/9/2022,-14571
3/10/2022,71314
3/11/2022,-8697
3/12/2022,53609
3/13/2022,11599
3/14/2022,-37644
3/15/2022,38547
3/16/2022,50158
3/17/2022,8681
3/18/2022,-39976
3/19/2022,4080
3/20/2022,87361
3/21/2022,-33457
3/22/2022,-51353
3/23/2022,-22182
3/24/2022,71946
3/25/2022,50040
3/26/2022,-16605
3/27/2022,-22621
3/28/2022,68752
3/29/2022,-64751
3/30/2022,-57322
3/31/2022,-57714
4/1/2022,-32601
4/2/2022,10468
4/3/2022,-34645
4/4/2022,-1994
4/5/2022,51130
4/6/2022,31864
4/7/2022,16568
4/8/2022,32395
4/9/2022,-68767
4/10/2022,27475
4/11/2022,-30932
4/12/2022,-57762
4/13/2022,-5815
4/14/2022,28987
4/15/2022,34293
4/16/2022,-6678
4/17/2022,-32060
4/18/2022,-2999
4/19/2022,60115
4/20/2022,15902
4/21/2022,-33656
4/22/2022,32580
4/23/2022,15519
4/24/2022,-1278
4/25/2022,46542
4/26/2022,-24560
4/27/2022,-57565
4/28/2022,14762
4/29/2022,79268
4/30/2022,98717
5/1/2022,54230
5/2/2022,-5384
5/3/2022,-54291
5/4/2022,20362
5/5/2022,38082
5/6/2022,-6274
5/7/2022,-17724
5/8/2022,26826
5/9/2022,-18942
5/10/2022,-6612
5/11/2022,-32394
