date,sales
9/27/2016,17120
9/28/2016,-14845
9/29/2016,12969
9/30/2016,20869
10/1/2016,46350
10/2/2016,37378
10/3/2016,27686
10/4/2016,84126
10/5/2016,4185
10/6/2016,65092
10/7/2016,70808
10/8/2016,80263
10/9/2016,3551
10/10/2016,-13851
10/11/2016,54090
10/12/2016,11531
10/13/2016,44690
10/14/2016,-2857
10/15/2016,-9798
10/16/2016,79131
10/17/2016,46232
10/18/2016,-26390
10/19/2016,79726
10/20/2016,79246
10/21/2016,51318
10/22/2016,78336
10/23/2016,54154
10/24/2016,67216
10/25/2016,58224
10/26/2016,82172
10/27/2016,10666
10/28/2016,-6206
10/29/2016,21303
10/30/2016,39578
10/31/2016,27688
11/1/2016,-18244
11/2/2016,57500
11/3/2016,34740
11/4/2016,-16415
11/5/2016,-9760
11/6/2016,-4740
11/7/2016,61904
11/8/2016,23781
11/9/2016,10057
11/10/2016,-8281
11/11/2016,2617
11/12/2016,40507
11/13/2016,61798
11/14/2016,59668
11/15/2016,-25965
11/16/2016,-4989
11/17/2016,-11341
11/18/2016,82714
11/19/2016,68796
11/20/2016,26527
11/21/2016,49058
11/22/2016,-7289
11/23/2016,42357
11/24/2016,80892
11/25/2016,-25126
11/26/2016,2427
11/27/2016,41971
11/28/2016,57800
11/29/2016,49111
11/30/2016,45361
12/1/2016,3113
12/2/2016,41472
12/3/2016,31488
12/4/2016,15371
12/5/2016,32618
12/6/2016,83990
12/7/2016,-26773
12/8/2016,4507
12/9/2016,-4510
12/10/2016,64649
12/11/2016,-12573
12/12/2016,35350
12/13/2016,9189
12/14/2016,33620
12/15/2016,62129
12/16/2016,-25586
12/17/2016,74263
12/18/2016,-22532
12/19/2016,52028
12/20/2016,47894
12/21/2016,-23615
12/22/2016,11828
12/23/2016,-15684
12/24/2016,8534
12/25/2016,24436
12/26/2016,-21941
12/27/2016,6764
12/28/2016,4779
12/29/2016,60765
12/30/2016,-13100
12/31/2016,30294
1/1/2017,20005
1/2/2017,56144
1/3/2017,-23194
1/4/2017,34435
1/5/2017,49124
1/6/2017,1757
1/7/2017,74981
1/8/2017,39965
1/9/2017,53167
1/10/2017,-9943
1/11/2017,65476
1/12/2017,-971
1/13/2017,60484
1/14/2017,14660
1/15/2017,56062
1/16/2017,-15962
1/17/2017,28705
1/18/2017,66056
1/19/2017,-22307
1/20/2017,80572
1/21/2017,-14562
1/22/2017,-28683
1/23/2017,68427
1/24/2017,47756
1/25/2017,-2854
1/26/2017,39801
1/27/2017,18310
1/28/2017,-26905
1/29/2017,49913
1/30/2017,58031
1/31/2017,4471
2/1/2017,29758
2/2/2017,-26666
2/3/2017,-898
2/4/2017,13624
2/5/2017,84620
2/6/2017,55489
2/7/2017,52443
2/8/2017,-9422
2/9/2017,19271
2/10/2017,33888
2/11/2017,-25972
2/12/2017,82105
2/13/2017,-8556
2/14/2017,23227
2/15/2017,-4196
2/16/2017,-25483
2/17/2017,69774
2/18/2017,83379
2/19/2017,-10717
2/20/2017,-25319
2/21/2017,-6116
2/22/2017,70743
2/23/2017,-8056
2/24/2017,11977
2/25/2017,4263
2/26/2017,81797
2/27/2017,63970
2/28/2017,21204
3/1/2017,17727
3/2/2017,-5503
3/3/2017,-26403
3/4/2017,43595
3/5/2017,21750
3/6/2017,11294
3/7/2017,4319
3/8/2017,19863
3/9/2017,43195
3/10/2017,9290
3/11/2017,-16397
3/12/2017,-28676
3/13/2017,57284
3/14/2017,29508
3/15/2017,34108
3/16/2017,24307
3/17/2017,40682
3/18/2017,61924
3/19/2017,38283
3/20/2017,54835
3/21/2017,11453
3/22/2017,-10503
3/23/2017,71361
3/24/2017,70943
3/25/2017,-2374
3/26/2017,67464
3/27/2017,-24603
3/28/2017,-16539
3/29/2017,-17272
3/30/2017,5064
3/31/2017,84126
4/1/2017,83289
4/2/2017,27025
4/3/2017,29745
4/4/2017,44263
4/5/2017,9607
4/6/2017,-28493
4/7/2017,-8822
4/8/2017,-24620
4/9/2017,-2986
4/10/2017,37038
4/11/2017,52070
4/12/2017,2879
4/13/2017,56314
4/14/2017,72412
4/15/2017,32670
4/16/2017,10508
4/17/2017,-1057
4/18/2017,22191
4/19/2017,83888
4/20/2017,41212
4/21/2017,72170
4/22/2017,14587
4/23/2017,10144
4/24/2017,-23605
4/25/2017,72914
4/26/2017,-12516
4/27/2017,6428
4/28/2017,40989
4/29/2017,64570
4/30/2017,33236
5/1/2017,28590
5/2/2017,61770
5/3/2017,-14952
5/4/2017,84596
5/5/2017,22129
5/6/2017,12474
5/7/2017,48576
5/8/2017,56624
5/9/2017,54788
5/10/2017,23410
5/11/2017,38084
5/12/2017,69715
5/13/2017,9315
5/14/2017,-3024
5/15/2017,4291
5/16/2017,18592
5/17/2017,42123
5/18/2017,-29066
5/19/2017,42929
5/20/2017,20991
5/21/2017,12037
5/22/2017,12592
5/23/2017,39636
5/24/2017,29015
5/25/2017,-10690
5/26/2017,-21955
5/27/2017,80995
5/28/2017,75683
5/29/2017,77988
5/30/2017,67888
5/31/2017,63417
6/1/2017,54556
6/2/2017,17808
6/3/2017,-8634
6/4/2017,-14133
6/5/2017,11762
6/6/2017,23506
6/7/2017,-15532
6/8/2017,66507
6/9/2017,78403
6/10/2017,-13596
6/11/2017,33733
6/12/2017,-1483
6/13/2017,3015
6/14/2017,-6335
6/15/2017,-29255
6/16/2017,57081
6/17/2017,53227
6/18/2017,11276
6/19/2017,73259
6/20/2017,38682
6/21/2017,17925
6/22/2017,80667
6/23/2017,-10846
6/24/2017,20819
6/25/2017,3997
6/26/2017,-25804
6/27/2017,-17406
6/28/2017,-23187
6/29/2017,64974
6/30/2017,-10702
7/1/2017,59617
7/2/2017,50603
7/3/2017,2983
7/4/2017,66301
7/5/2017,-3690
7/6/2017,55491
7/7/2017,-1380
7/8/2017,32955
7/9/2017,74317
7/10/2017,17062
7/11/2017,5102
7/12/2017,51523
7/13/2017,27819
7/14/2017,84730
7/15/2017,24787
7/16/2017,39011
7/17/2017,42315
7/18/2017,-18596
7/19/2017,64822
7/20/2017,-29705
7/21/2017,12178
7/22/2017,31490
7/23/2017,33170
7/24/2017,48597
7/25/2017,52492
7/26/2017,-14315
7/27/2017,-23220
7/28/2017,24436
7/29/2017,-18281
7/30/2017,-23980
7/31/2017,63618
8/1/2017,-20400
8/2/2017,24325
8/3/2017,28605
8/4/2017,80623
8/5/2017,45584
8/6/2017,49024
8/7/2017,-20837
8/8/2017,46260
8/9/2017,7158
8/10/2017,22724
8/11/2017,30263
8/12/2017,-20753
8/13/2017,60056
8/14/2017,74902
8/15/2017,1007
8/16/2017,52611
8/17/2017,-14450
8/18/2017,22295
8/19/2017,10787
8/20/2017,20368
8/21/2017,40422
8/22/2017,40695
8/23/2017,-15492
8/24/2017,32192
8/25/2017,16668
8/26/2017,35673
8/27/2017,23777
8/28/2017,13972
8/29/2017,62410
8/30/2017,-596
8/31/2017,66813
9/1/2017,38260
9/2/2017,-24372
9/3/2017,-6818
9/4/2017,10371
9/5/2017,22421
9/6/2017,29445
9/7/2017,43196
9/8/2017,-3423
9/9/2017,70814
9/10/2017,71474
9/11/2017,-9463
9/12/2017,-9818
9/13/2017,41935
9/14/2017,-22852
9/15/2017,34328
9/16/2017,22736
9/17/2017,60444
9/18/2017,60867
9/19/2017,6813
9/20/2017,9253
9/21/2017,-18729
9/22/2017,81222
9/23/2017,-29573
9/24/2017,-27164
9/25/2017,9796
9/26/2017,33343
9/27/2017,-7169
9/28/2017,-14330
9/29/2017,29125
9/30/2017,61415
10/1/2017,-2291
10/2/2017,35487
10/3/2017,61677
10/4/2017,-26927
10/5/2017,21333
10/6/2017,53550
10/7/2017,19293
10/8/2017,15245
10/9/2017,-12581
10/10/2017,1471
10/11/2017,23250
10/12/2017,3655
10/13/2017,26921
10/14/2017,83399
10/15/2017,59880
10/16/2017,75151
10/17/2017,35452
10/18/2017,-23526
10/19/2017,12794
10/20/2017,27184
10/21/2017,53890
10/22/2017,-13785
10/23/2017,-23797
10/24/2017,26319
10/25/2017,41276
10/26/2017,47443
10/27/2017,78925
10/28/2017,32904
10/29/2017,-10
10/30/2017,-25671
10/31/2017,21917
11/1/2017,69202
11/2/2017,-22038
11/3/2017,229
11/4/2017,35624
11/5/2017,-8600
11/6/2017,-1713
11/7/2017,-2814
11/8/2017,36870
11/9/2017,73052
11/10/2017,49692
11/11/2017,39391
11/12/2017,1414
11/13/2017,-13412
11/14/2017,42003
11/15/2017,42243
11/16/2017,82446
11/17/2017,30950
11/18/2017,79785
11/19/2017,47354
11/20/2017,33568
11/21/2017,19526
11/22/2017,-11893
11/23/2017,77882
11/24/2017,786
11/25/2017,-14407
11/26/2017,43813
11/27/2017,-13042
11/28/2017,5327
11/29/2017,79905
11/30/2017,82311
12/1/2017,34384
12/2/2017,15047
12/3/2017,-21445
12/4/2017,3135
12/5/2017,57899
12/6/2017,4700
12/7/2017,84093
12/8/2017,38079
12/9/2017,1681
12/10/2017,18272
12/11/2017,9242
12/12/2017,61580
12/13/2017,42640
12/14/2017,26261
12/15/2017,79807
12/16/2017,9837
12/17/2017,39902
12/18/2017,1817
12/19/2017,-26886
12/20/2017,23168
12/21/2017,46623
12/22/2017,18098
12/23/2017,52932
12/24/2017,56813
12/25/2017,76461
12/26/2017,45388
12/27/2017,43958
12/28/2017,84354
12/29/2017,37990
12/30/2017,-22823
12/31/2017,17951
1/1/2018,53588
1/2/2018,70594
1/3/2018,23315
1/4/2018,10138
1/5/2018,73813
1/6/2018,61001
1/7/2018,5708
1/8/2018,32517
1/9/2018,75596
1/10/2018,53366
1/11/2018,60491
1/12/2018,54626
1/13/2018,-1542
1/14/2018,7781
1/15/2018,3870
1/16/2018,-28940
1/17/2018,-10757
1/18/2018,56463
1/19/2018,-2988
1/20/2018,33611
1/21/2018,5624
1/22/2018,593
1/23/2018,38491
1/24/2018,-14411
1/25/2018,75052
1/26/2018,79834
1/27/2018,-19186
1/28/2018,-3946
1/29/2018,7415
1/30/2018,59074
1/31/2018,34303
2/1/2018,-19362
2/2/2018,13975
2/3/2018,59513
2/4/2018,-17001
2/5/2018,16334
2/6/2018,63757
2/7/2018,-28174
2/8/2018,20099
2/9/2018,-21432
2/10/2018,36558
2/11/2018,35582
2/12/2018,-27084
2/13/2018,-4809
2/14/2018,-4655
2/15/2018,55477
2/16/2018,24009
2/17/2018,47245
2/18/2018,1029
2/19/2018,-20724
2/20/2018,-24458
2/21/2018,-6259
2/22/2018,69664
2/23/2018,36900
2/24/2018,21727
2/25/2018,71075
2/26/2018,81010
2/27/2018,75108
2/28/2018,23245
3/1/2018,28281
3/2/2018,-29693
3/3/2018,-8260
3/4/2018,16873
3/5/2018,57933
3/6/2018,15152
3/7/2018,-3549
3/8/2018,-26480
3/9/2018,73091
3/10/2018,11198
3/11/2018,14534
3/12/2018,62609
3/13/2018,77190
3/14/2018,8875
3/15/2018,63143
3/16/2018,23912
3/17/2018,58050
3/18/2018,1580
3/19/2018,-1582
3/20/2018,60417
3/21/2018,39714
3/22/2018,30541
3/23/2018,-29885
3/24/2018,-2077
3/25/2018,81331
3/26/2018,-5858
3/27/2018,87
3/28/2018,59401
3/29/2018,27743
3/30/2018,9732
3/31/2018,57479
4/1/2018,6767
4/2/2018,-6877
4/3/2018,-3111
4/4/2018,16619
4/5/2018,25681
4/6/2018,39156
4/7/2018,36654
4/8/2018,68538
4/9/2018,71894
4/10/2018,-28360
4/11/2018,-20007
4/12/2018,77851
4/13/2018,79124
4/14/2018,-1624
4/15/2018,-14700
4/16/2018,27729
4/17/2018,10226
4/18/2018,67608
4/19/2018,75071
4/20/2018,38596
4/21/2018,-17012
4/22/2018,79922
4/23/2018,46593
4/24/2018,25375
4/25/2018,62047
4/26/2018,81107
4/27/2018,1682
4/28/2018,-11590
4/29/2018,-16582
4/30/2018,-13729
5/1/2018,80180
5/2/2018,22592
5/3/2018,83699
5/4/2018,59278
5/5/2018,-9044
5/6/2018,76305
5/7/2018,36562
5/8/2018,-13593
5/9/2018,-7344
5/10/2018,-1849
5/11/2018,25152
5/12/2018,-11249
5/13/2018,-15093
5/14/2018,60055
5/15/2018,-28105
5/16/2018,23905
5/17/2018,-19375
5/18/2018,-1097
5/19/2018,-24522
5/20/2018,81242
5/21/2018,37589
5/22/2018,23000
5/23/2018,-10107
5/24/2018,39712
5/25/2018,-19440
5/26/2018,26736
5/27/2018,70475
5/28/2018,2705
5/29/2018,13646
5/30/2018,25644
5/31/2018,18900
6/1/2018,66582
6/2/2018,904
6/3/2018,10849
6/4/2018,78498
6/5/2018,32608
6/6/2018,20432
6/7/2018,44364
6/8/2018,1916
6/9/2018,47515
6/10/2018,-9988
6/11/2018,73375
6/12/2018,77592
6/13/2018,72645
6/14/2018,62049
6/15/2018,36130
6/16/2018,-3589
6/17/2018,5602
6/18/2018,78424
6/19/2018,70271
6/20/2018,76961
6/21/2018,75023
6/22/2018,23811
6/23/2018,52388
6/24/2018,-1267
6/25/2018,26882
6/26/2018,12128
6/27/2018,8057
6/28/2018,82939
6/29/2018,84839
6/30/2018,-7238
7/1/2018,55458
7/2/2018,58530
7/3/2018,37767
7/4/2018,9526
7/5/2018,16961
7/6/2018,-25257
7/7/2018,79921
7/8/2018,76990
7/9/2018,-7716
7/10/2018,59538
7/11/2018,-8638
7/12/2018,15749
7/13/2018,-27368
7/14/2018,22272
7/15/2018,-21338
7/16/2018,48595
7/17/2018,-1175
7/18/2018,-10144
7/19/2018,-7012
7/20/2018,28692
7/21/2018,39322
7/22/2018,5527
7/23/2018,-29063
7/24/2018,-26813
7/25/2018,83084
7/26/2018,25972
7/27/2018,24481
7/28/2018,-7553
7/29/2018,49445
7/30/2018,-8770
7/31/2018,78364
8/1/2018,52515
8/2/2018,-22922
8/3/2018,69379
8/4/2018,-19255
8/5/2018,71874
8/6/2018,39220
8/7/2018,-11359
8/8/2018,2625
8/9/2018,-24183
8/10/2018,33619
8/11/2018,54800
8/12/2018,81805
8/13/2018,-1481
8/14/2018,-589
8/15/2018,64707
8/16/2018,83918
8/17/2018,15414
8/18/2018,60461
8/19/2018,38693
8/20/2018,56073
8/21/2018,37795
8/22/2018,7688
8/23/2018,-2088
8/24/2018,35543
8/25/2018,-3424
8/26/2018,11993
8/27/2018,33455
8/28/2018,44339
8/29/2018,55539
8/30/2018,33930
8/31/2018,70867
9/1/2018,-28358
9/2/2018,30833
9/3/2018,25569
9/4/2018,47769
9/5/2018,73064
9/6/2018,82317
9/7/2018,22325
9/8/2018,-24193
9/9/2018,-13069
9/10/2018,-4444
9/11/2018,78296
9/12/2018,24029
9/13/2018,-4655
9/14/2018,70244
9/15/2018,-25459
9/16/2018,4127
9/17/2018,-2304
9/18/2018,32182
9/19/2018,49955
9/20/2018,1790
9/21/2018,34561
9/22/2018,26086
9/23/2018,10538
9/24/2018,27969
9/25/2018,-27212
9/26/2018,69342
9/27/2018,80560
9/28/2018,-20018
9/29/2018,37068
9/30/2018,20449
10/1/2018,-22285
10/2/2018,-20249
10/3/2018,25362
10/4/2018,28585
10/5/2018,23697
10/6/2018,42455
10/7/2018,5955
10/8/2018,48156
10/9/2018,56911
10/10/2018,12624
10/11/2018,-14151
10/12/2018,22076
10/13/2018,-18680
10/14/2018,73657
10/15/2018,56040
10/16/2018,43536
10/17/2018,41567
10/18/2018,-7007
10/19/2018,83862
10/20/2018,13557
10/21/2018,28613
10/22/2018,296
10/23/2018,-25827
10/24/2018,-27416
10/25/2018,84274
10/26/2018,25885
10/27/2018,-17959
10/28/2018,68601
10/29/2018,44638
10/30/2018,61095
10/31/2018,-24019
11/1/2018,-3760
11/2/2018,40276
11/3/2018,21927
11/4/2018,1635
11/5/2018,-2029
11/6/2018,3782
11/7/2018,8693
11/8/2018,34098
11/9/2018,69716
11/10/2018,18103
11/11/2018,29106
11/12/2018,-24409
11/13/2018,-5749
11/14/2018,46024
11/15/2018,79885
11/16/2018,26608
11/17/2018,488
11/18/2018,71163
11/19/2018,-24345
11/20/2018,5602
11/21/2018,4023
11/22/2018,9768
11/23/2018,65981
11/24/2018,6418
11/25/2018,78817
11/26/2018,60135
11/27/2018,2752
11/28/2018,-17907
11/29/2018,51175
11/30/2018,2080
12/1/2018,21414
12/2/2018,53615
12/3/2018,-16435
12/4/2018,71068
12/5/2018,3828
12/6/2018,79576
12/7/2018,-27492
12/8/2018,59950
12/9/2018,43198
12/10/2018,9646
12/11/2018,83196
12/12/2018,79135
12/13/2018,73300
12/14/2018,20234
12/15/2018,49228
12/16/2018,81434
12/17/2018,33292
12/18/2018,-17156
12/19/2018,-10683
12/20/2018,-21439
12/21/2018,51318
12/22/2018,43069
12/23/2018,1931
12/24/2018,25667
12/25/2018,60933
12/26/2018,73402
12/27/2018,14705
12/28/2018,-26856
12/29/2018,37687
12/30/2018,-25787
12/31/2018,24884
1/1/2019,40572
1/2/2019,51639
1/3/2019,-25860
1/4/2019,38095
1/5/2019,-24207
1/6/2019,30842
1/7/2019,-29627
1/8/2019,62763
1/9/2019,-27214
1/10/2019,53808
1/11/2019,75019
1/12/2019,36340
1/13/2019,-24054
1/14/2019,73606
1/15/2019,70788
1/16/2019,-6549
1/17/2019,5986
1/18/2019,39161
1/19/2019,81634
1/20/2019,67061
1/21/2019,-5245
1/22/2019,22083
1/23/2019,18184
1/24/2019,50722
1/25/2019,21046
1/26/2019,81832
1/27/2019,-2820
1/28/2019,-23114
1/29/2019,-2042
1/30/2019,25020
1/31/2019,46932
2/1/2019,-4475
2/2/2019,4306
2/3/2019,28437
2/4/2019,70493
2/5/2019,14829
2/6/2019,59271
2/7/2019,53906
2/8/2019,-12620
2/9/2019,61959
2/10/2019,29978
2/11/2019,-17112
2/12/2019,2284
2/13/2019,80255
2/14/2019,18528
2/15/2019,45408
2/16/2019,12900
2/17/2019,24021
2/18/2019,19892
2/19/2019,-24537
2/20/2019,-14007
2/21/2019,45138
2/22/2019,-14236
2/23/2019,47153
2/24/2019,37061
2/25/2019,34705
2/26/2019,-19996
2/27/2019,84669
2/28/2019,72975
3/1/2019,50328
3/2/2019,-1664
3/3/2019,67980
3/4/2019,75999
3/5/2019,45914
3/6/2019,-20601
3/7/2019,-819
3/8/2019,54734
3/9/2019,6962
3/10/2019,84082
3/11/2019,48380
3/12/2019,40561
3/13/2019,39251
3/14/2019,77691
3/15/2019,57806
3/16/2019,68256
3/17/2019,48408
3/18/2019,-20198
3/19/2019,62440
3/20/2019,50371
3/21/2019,13106
3/22/2019,6586
3/23/2019,42935
3/24/2019,-20754
3/25/2019,47611
3/26/2019,47046
3/27/2019,11271
3/28/2019,41420
3/29/2019,56433
3/30/2019,-19003
3/31/2019,72689
4/1/2019,49219
4/2/2019,44008
4/3/2019,49383
4/4/2019,79884
4/5/2019,44647
4/6/2019,45574
4/7/2019,1814
4/8/2019,-2502
4/9/2019,-19941
4/10/2019,4147
4/11/2019,51146
4/12/2019,-20277
4/13/2019,-27859
4/14/2019,15226
4/15/2019,34774
4/16/2019,17112
4/17/2019,65297
4/18/2019,13601
4/19/2019,64099
4/20/2019,10728
4/21/2019,-29908
4/22/2019,28078
4/23/2019,18219
4/24/2019,38669
4/25/2019,6625
4/26/2019,-1148
4/27/2019,60111
4/28/2019,48336
4/29/2019,82119
4/30/2019,26213
5/1/2019,76988
5/2/2019,19022
5/3/2019,31500
5/4/2019,9348
5/5/2019,61539
5/6/2019,1429
5/7/2019,-4850
5/8/2019,-1642
5/9/2019,-7635
5/10/2019,18978
5/11/2019,8409
5/12/2019,-19685
5/13/2019,64976
5/14/2019,-6458
5/15/2019,28908
5/16/2019,-5406
5/17/2019,-11736
5/18/2019,11807
5/19/2019,17478
5/20/2019,54796
5/21/2019,19873
5/22/2019,34799
5/23/2019,69277
5/24/2019,15954
5/25/2019,83449
5/26/2019,-13253
5/27/2019,-17756
5/28/2019,67778
5/29/2019,62714
5/30/2019,61422
5/31/2019,-27612
6/1/2019,28672
6/2/2019,58605
6/3/2019,18852
6/4/2019,55899
6/5/2019,-4113
6/6/2019,16461
6/7/2019,57639
6/8/2019,58763
6/9/2019,70926
6/10/2019,-13771
6/11/2019,-11980
6/12/2019,41389
6/13/2019,44709
6/14/2019,10599
6/15/2019,-524
6/16/2019,-494
6/17/2019,33926
6/18/2019,12004
6/19/2019,15003
6/20/2019,37417
6/21/2019,-25303
6/22/2019,-17226
6/23/2019,56477
6/24/2019,32762
6/25/2019,43117
6/26/2019,44756
6/27/2019,67184
6/28/2019,36388
6/29/2019,-26106
6/30/2019,54076
7/1/2019,-23684
7/2/2019,28011
7/3/2019,19065
7/4/2019,81331
7/5/2019,32201
7/6/2019,74634
7/7/2019,-3405
7/8/2019,27498
7/9/2019,-6149
7/10/2019,-5161
7/11/2019,27765
7/12/2019,2778
7/13/2019,7686
7/14/2019,29651
7/15/2019,-19594
7/16/2019,6241
7/17/2019,-613
7/18/2019,76524
7/19/2019,55938
7/20/2019,82898
7/21/2019,16318
7/22/2019,76884
7/23/2019,910
7/24/2019,51086
7/25/2019,10961
7/26/2019,-12472
7/27/2019,30541
7/28/2019,3971
7/29/2019,9860
7/30/2019,26224
7/31/2019,81222
8/1/2019,14902
8/2/2019,19024
8/3/2019,46283
8/4/2019,-13499
8/5/2019,18447
8/6/2019,-12855
8/7/2019,61628
8/8/2019,-271
8/9/2019,-29916
8/10/2019,42834
8/11/2019,3085
8/12/2019,72123
8/13/2019,-21035
8/14/2019,-468
8/15/2019,59246
8/16/2019,39851
8/17/2019,49829
8/18/2019,47720
8/19/2019,29177
8/20/2019,9956
8/21/2019,43494
8/22/2019,8302
8/23/2019,3479
8/24/2019,78182
8/25/2019,-17100
8/26/2019,46145
8/27/2019,42858
8/28/2019,-24613
8/29/2019,-16645
8/30/2019,80680
8/31/2019,1905
9/1/2019,31628
9/2/2019,14169
9/3/2019,-5195
9/4/2019,5833
9/5/2019,43451
9/6/2019,81253
9/7/2019,70739
9/8/2019,52339
9/9/2019,51563
9/10/2019,-19032
9/11/2019,42180
9/12/2019,76758
9/13/2019,60457
9/14/2019,1991
9/15/2019,-16679
9/16/2019,7703
9/17/2019,4013
9/18/2019,-1596
9/19/2019,47268
9/20/2019,-93
9/21/2019,38359
9/22/2019,12357
9/23/2019,56060
9/24/2019,23015
9/25/2019,51415
9/26/2019,-14715
9/27/2019,65563
9/28/2019,-13347
9/29/2019,39479
9/30/2019,50574
10/1/2019,1892
10/2/2019,2790
10/3/2019,82193
10/4/2019,65203
10/5/2019,71649
10/6/2019,23230
10/7/2019,47707
10/8/2019,16087
10/9/2019,27912
10/10/2019,56522
10/11/2019,-3231
10/12/2019,276
10/13/2019,45404
10/14/2019,-13722
10/15/2019,74037
10/16/2019,15761
10/17/2019,16452
10/18/2019,-24686
10/19/2019,73531
10/20/2019,13098
10/21/2019,55890
10/22/2019,24083
10/23/2019,-27963
10/24/2019,57570
10/25/2019,55297
10/26/2019,68555
10/27/2019,1121
10/28/2019,-14722
10/29/2019,10350
10/30/2019,4234
10/31/2019,-185
11/1/2019,1637
11/2/2019,45550
11/3/2019,74785
11/4/2019,34622
11/5/2019,-7571
11/6/2019,7997
11/7/2019,48198
11/8/2019,-4152
11/9/2019,74097
11/10/2019,-28146
11/11/2019,-23120
11/12/2019,23716
11/13/2019,57623
11/14/2019,-17837
11/15/2019,-5609
11/16/2019,4850
11/17/2019,63788
11/18/2019,-29979
11/19/2019,-9170
11/20/2019,16274
11/21/2019,12096
11/22/2019,47548
11/23/2019,80789
11/24/2019,61331
11/25/2019,84019
11/26/2019,-2370
11/27/2019,17194
11/28/2019,37156
11/29/2019,-18551
11/30/2019,2399
12/1/2019,33916
12/2/2019,2046
12/3/2019,-11243
12/4/2019,55344
12/5/2019,-24744
12/6/2019,46990
12/7/2019,-937
12/8/2019,66562
12/9/2019,35628
12/10/2019,-6015
12/11/2019,-27003
12/12/2019,48399
12/13/2019,-26012
12/14/2019,67393
12/15/2019,69169
12/16/2019,60571
12/17/2019,-2605
12/18/2019,21956
12/19/2019,15242
12/20/2019,-1145
12/21/2019,-4532
12/22/2019,8312
12/23/2019,38486
12/24/2019,3363
12/25/2019,-9663
12/26/2019,20485
12/27/2019,19517
12/28/2019,-4625
12/29/2019,37002
12/30/2019,25753
12/31/2019,75026
1/1/2020,42960
1/2/2020,-3389
1/3/2020,32008
1/4/2020,8639
1/5/2020,-23877
1/6/2020,65433
1/7/2020,50350
1/8/2020,78778
1/9/2020,78225
1/10/2020,58650
1/11/2020,63327
1/12/2020,34308
1/13/2020,23367
1/14/2020,-4516
1/15/2020,28587
1/16/2020,21466
1/17/2020,273
1/18/2020,3601
1/19/2020,77793
1/20/2020,82918
1/21/2020,83019
1/22/2020,30780
1/23/2020,33492
1/24/2020,58661
1/25/2020,-21936
1/26/2020,-6715
1/27/2020,58314
1/28/2020,46205
1/29/2020,22494
1/30/2020,39685
1/31/2020,-12210
2/1/2020,44256
2/2/2020,35631
2/3/2020,-10099
2/4/2020,81805
2/5/2020,35937
2/6/2020,74762
2/7/2020,23205
2/8/2020,-13350
2/9/2020,22696
2/10/2020,16702
2/11/2020,13861
2/12/2020,-9774
2/13/2020,77504
2/14/2020,-2749
2/15/2020,47340
2/16/2020,820
2/17/2020,77142
2/18/2020,28223
2/19/2020,38985
2/20/2020,72155
2/21/2020,43399
2/22/2020,33970
2/23/2020,61184
2/24/2020,64854
2/25/2020,75032
2/26/2020,64461
2/27/2020,79997
2/28/2020,40316
2/29/2020,61026
3/1/2020,19853
3/2/2020,60436
3/3/2020,82447
3/4/2020,47455
3/5/2020,4005
3/6/2020,-25779
3/7/2020,70550
3/8/2020,1882
3/9/2020,15259
3/10/2020,77888
3/11/2020,59143
3/12/2020,49950
3/13/2020,60945
3/14/2020,-21104
3/15/2020,56402
3/16/2020,16491
3/17/2020,4693
3/18/2020,25542
3/19/2020,6979
3/20/2020,3782
3/21/2020,-26876
3/22/2020,-10679
3/23/2020,-28211
3/24/2020,73841
3/25/2020,-19525
3/26/2020,-22492
3/27/2020,52767
3/28/2020,3932
3/29/2020,27213
3/30/2020,63375
3/31/2020,-15793
4/1/2020,-2885
4/2/2020,27999
4/3/2020,6972
4/4/2020,76437
4/5/2020,46377
4/6/2020,-5373
4/7/2020,-16919
4/8/2020,80871
4/9/2020,-868
4/10/2020,-4969
4/11/2020,5248
4/12/2020,39804
4/13/2020,9629
4/14/2020,77432
4/15/2020,31263
4/16/2020,50380
4/17/2020,44248
4/18/2020,-29661
4/19/2020,-21494
4/20/2020,-4558
4/21/2020,84134
4/22/2020,3210
4/23/2020,-10334
4/24/2020,15050
4/25/2020,25945
4/26/2020,-19577
4/27/2020,-26626
4/28/2020,44930
4/29/2020,40333
4/30/2020,39344
5/1/2020,25527
5/2/2020,47466
5/3/2020,18637
5/4/2020,31211
5/5/2020,55566
5/6/2020,11724
5/7/2020,79761
5/8/2020,13841
5/9/2020,50507
5/10/2020,25119
5/11/2020,37056
5/12/2020,79170
5/13/2020,2815
5/14/2020,16059
5/15/2020,-9557
5/16/2020,-3081
5/17/2020,73037
5/18/2020,73748
5/19/2020,26298
5/20/2020,19337
5/21/2020,39326
5/22/2020,70398
5/23/2020,20342
5/24/2020,50834
5/25/2020,69415
5/26/2020,-22635
5/27/2020,-9897
5/28/2020,59898
5/29/2020,79296
5/30/2020,14813
5/31/2020,25238
6/1/2020,-25712
6/2/2020,68984
6/3/2020,22422
6/4/2020,67249
6/5/2020,-19331
6/6/2020,-505
6/7/2020,47526
6/8/2020,67677
6/9/2020,74280
6/10/2020,70797
6/11/2020,-29854
6/12/2020,-3242
6/13/2020,-19212
6/14/2020,3581
6/15/2020,721
6/16/2020,3877
6/17/2020,-15103
6/18/2020,70320
6/19/2020,31947
6/20/2020,-11868
6/21/2020,59831
6/22/2020,62068
6/23/2020,31229
